probe_id,timestamp,readable_time,selected_ip,in_dns_set,avg_rtt
65779,1759845462,2025-10-07 15:57:42,142.250.147.136,1,27.1480417
1003233,1759845494,2025-10-07 15:58:14,172.217.175.14,1,6.1068175
1003512,1759845504,2025-10-07 15:58:24,142.251.36.142,1,4.636744500000001
1003539,1759845501,2025-10-07 15:58:21,172.217.20.206,1,4.5832399
1003842,1759845502,2025-10-07 15:58:22,142.250.203.110,1,4.055453900000001
1005046,1759845491,2025-10-07 15:58:11,142.251.36.238,1,35.05745369999999
1005339,1759845503,2025-10-07 15:58:23,74.125.131.198,1,28.627753300000002
1005737,1759845498,2025-10-07 15:58:18,142.250.203.174,1,3.7559308000000002
1005819,1759845494,2025-10-07 15:58:14,64.233.185.93,1,12.835579099999999
1007642,1759845491,2025-10-07 15:58:11,172.217.18.206,1,9.0663399
1008266,1759845491,2025-10-07 15:58:11,142.251.40.174,1,12.3000804
1009428,1759845501,2025-10-07 15:58:21,142.250.179.142,1,2.2853895
1009611,1759845491,2025-10-07 15:58:11,142.250.186.110,1,2.301105
1010509,1759845494,2025-10-07 15:58:14,172.217.21.174,1,1.4929579
1010615,1759845505,2025-10-07 15:58:25,172.217.18.110,1,0.7651108000000001
1010732,1759845497,2025-10-07 15:58:17,142.251.221.142,1,24.224291299999997
1010815,1759845497,2025-10-07 15:58:17,74.125.193.91,1,22.640880599999996
1011229,1759845500,2025-10-07 15:58:20,142.250.197.174,1,37.754908799999995
1012170,1759845503,2025-10-07 15:58:23,142.251.36.46,1,0.8459341
1012349,1759845492,2025-10-07 15:58:12,142.250.198.142,1,1.1399328
51943,1759845485,2025-10-07 15:58:05,142.250.189.174,1,18.591095799999998
52969,1759845485,2025-10-07 15:58:05,142.250.200.142,1,8.8799582
54949,1759845483,2025-10-07 15:58:03,142.250.186.174,0,21.8709335
54969,1759845481,2025-10-07 15:58:01,142.250.186.78,1,7.8541291
55290,1759845488,2025-10-07 15:58:08,142.250.178.142,0,7.6128501
55584,1759845487,2025-10-07 15:58:07,64.233.165.198,1,78.4151668
60339,1759845483,2025-10-07 15:58:03,142.250.151.190,0,13.7630703
61747,1759845483,2025-10-07 15:58:03,142.251.47.238,1,10.708569999999998
61915,1759845483,2025-10-07 15:58:03,142.251.33.78,1,6.220449
62602,1759845488,2025-10-07 15:58:08,142.251.208.110,1,3.8858550999999992
62939,1759845486,2025-10-07 15:58:06,142.250.200.78,1,13.172441899999999
6372,1759845500,2025-10-07 15:58:20,142.250.74.206,1,9.301396800000001
64089,1759845487,2025-10-07 15:58:07,216.58.212.174,0,22.804103500000004
64609,1759845483,2025-10-07 15:58:03,142.250.140.190,1,125.17806799999998
64786,1759845492,2025-10-07 15:58:12,142.250.64.142,1,156.00419900000003
6492,1759845493,2025-10-07 15:58:13,172.217.12.142,1,0.8030538
7249,1759845494,2025-10-07 15:58:14,142.250.203.206,1,2.681587
7520,1759845494,2025-10-07 15:58:14,142.251.47.142,1,19.5644054
7548,1759845570,2025-10-07 15:59:30,142.250.204.14,1,27.5986472
1002570,1759845828,2025-10-07 16:03:48,216.58.206.46,1,5.2955766
1003136,1759845832,2025-10-07 16:03:52,209.85.203.190,1,8.8920842
1003139,1759845825,2025-10-07 16:03:45,142.251.12.190,1,34.1532391
1004171,1759845828,2025-10-07 16:03:48,142.250.196.206,1,4.8825633999999996
1004463,1759845822,2025-10-07 16:03:42,216.58.212.46,1,49.651536899999996
1006285,1759845820,2025-10-07 16:03:40,142.250.185.206,1,6.575673300000001
1006437,1759845827,2025-10-07 16:03:47,142.251.37.174,0,28.1940945
1008095,1759845829,2025-10-07 16:03:49,142.250.74.238,1,16.117179200000002
1008172,1759845828,2025-10-07 16:03:48,172.217.20.78,1,58.30664100000001
1008837,1759845832,2025-10-07 16:03:52,,0,-1
1009077,1759845824,2025-10-07 16:03:44,172.217.194.93,1,2.4564638000000003
1009200,1759845825,2025-10-07 16:03:45,142.250.78.110,1,0.9200811000000002
1009234,1759845829,2025-10-07 16:03:49,142.250.180.174,1,10.653184999999999
1009868,1759845828,2025-10-07 16:03:48,172.217.169.142,1,6.1617171
1010397,1759845822,2025-10-07 16:03:42,142.250.184.238,1,2.8630671
1010399,1759845833,2025-10-07 16:03:53,142.251.36.46,1,0.759917
1010625,1759845831,2025-10-07 16:03:51,142.250.81.238,0,225.6758805
1011004,1759845828,2025-10-07 16:03:48,64.233.161.198,0,3.8865392000000005
1011275,1759845832,2025-10-07 16:03:52,142.251.36.78,1,9.0087374
1012213,1759845825,2025-10-07 16:03:45,142.250.203.206,1,6.447226499999999
1003233,1759845895,2025-10-07 16:04:55,142.250.196.110,1,6.8302888
1003512,1759845896,2025-10-07 16:04:56,142.251.36.78,1,4.2277484
1003842,1759845892,2025-10-07 16:04:52,142.250.178.238,1,6.2086791
1005819,1759845893,2025-10-07 16:04:53,64.233.185.93,1,14.8309502
1007642,1759845891,2025-10-07 16:04:51,142.250.201.174,1,9.0221014
1010615,1759845894,2025-10-07 16:04:54,172.217.18.110,1,0.7580437
1011229,1759845898,2025-10-07 16:04:58,142.250.197.78,1,35.1730099
1012170,1759845891,2025-10-07 16:04:51,172.217.23.206,1,0.8359354999999999
1012349,1759845896,2025-10-07 16:04:56,142.250.198.142,1,1.1393668
50201,1759845849,2025-10-07 16:04:09,172.253.122.190,1,35.1680084
51062,1759845887,2025-10-07 16:04:47,172.217.168.238,1,13.086399999999998
51802,1759845881,2025-10-07 16:04:41,142.251.33.174,1,6.182875000000001
51943,1759845886,2025-10-07 16:04:46,142.250.191.46,1,15.137529200000003
52015,1759845858,2025-10-07 16:04:18,172.253.122.136,1,23.8884084
52229,1759845850,2025-10-07 16:04:10,142.250.65.174,1,19.118525100000003
52235,1759845862,2025-10-07 16:04:22,142.250.138.91,0,11.6390959
52645,1759845859,2025-10-07 16:04:19,172.217.4.206,1,24.1956794
52969,1759845882,2025-10-07 16:04:42,142.250.201.78,1,8.7871791
53309,1759845859,2025-10-07 16:04:19,172.217.18.14,1,5.7244378
54268,1759845875,2025-10-07 16:04:35,142.251.35.174,1,5.4341124
54374,1759845856,2025-10-07 16:04:16,142.250.74.142,1,42.2617002
54627,1759845862,2025-10-07 16:04:22,64.233.162.198,1,45.356999900000005
54647,1759845885,2025-10-07 16:04:45,142.251.209.46,1,18.437295799999998
54670,1759845850,2025-10-07 16:04:10,142.250.186.206,1,7.4505583999999985
54949,1759845878,2025-10-07 16:04:38,142.250.186.78,0,21.6768665
54969,1759845883,2025-10-07 16:04:43,142.250.185.238,1,7.6547459
55012,1759845876,2025-10-07 16:04:36,142.250.186.46,1,16.1525667
55290,1759845886,2025-10-07 16:04:46,216.58.214.78,1,6.8597082
55330,1759845851,2025-10-07 16:04:11,142.250.72.142,1,9.740087499999998
55515,1759845854,2025-10-07 16:04:14,142.250.66.238,1,13.2334709
55584,1759845881,2025-10-07 16:04:41,64.233.161.198,0,78.76840849999999
55761,1759845875,2025-10-07 16:04:35,142.251.179.190,0,4.8926624
55859,1759845854,2025-10-07 16:04:14,142.250.75.14,1,4.7535544000000005
60105,1759845883,2025-10-07 16:04:43,172.217.165.14,1,15.977373799999999
60135,1759845878,2025-10-07 16:04:38,142.250.200.110,1,33.959624000000005
60254,1759845887,2025-10-07 16:04:47,142.250.65.238,1,11.153054500000001
60339,1759845881,2025-10-07 16:04:41,142.250.129.136,1,13.470530399999998
60433,1759845848,2025-10-07 16:04:08,172.253.118.136,1,41.30217749999999
60525,1759845863,2025-10-07 16:04:23,142.251.47.174,1,146.0027559
60689,1759845855,2025-10-07 16:04:15,142.250.188.238,1,140.313657
60958,1759845850,2025-10-07 16:04:10,142.250.217.142,1,3.2481237
61181,1759845849,2025-10-07 16:04:09,142.250.203.206,1,11.4756873
61364,1759845882,2025-10-07 16:04:42,142.251.29.136,1,10.9038027
61448,1759845856,2025-10-07 16:04:16,64.233.167.190,1,15.0225362
61476,1759845855,2025-10-07 16:04:15,142.250.201.78,1,26.312810299999995
61747,1759845876,2025-10-07 16:04:36,142.251.47.206,1,10.162285199999998
61915,1759845886,2025-10-07 16:04:46,142.250.73.110,1,6.230320800000001
62093,1759845860,2025-10-07 16:04:20,142.250.179.110,1,8.6056873
62174,1759845854,2025-10-07 16:04:14,142.251.30.93,1,7.1631059
62602,1759845884,2025-10-07 16:04:44,142.251.39.14,1,23.778854
62732,1759845859,2025-10-07 16:04:19,172.217.23.206,0,14.644599600000001
62832,1759845887,2025-10-07 16:04:47,172.217.24.46,1,5.9789089
62917,1759845857,2025-10-07 16:04:17,142.250.196.238,1,61.87658119999999
62939,1759845880,2025-10-07 16:04:40,142.250.178.174,0,14.392826500000002
63046,1759845855,2025-10-07 16:04:15,142.250.185.142,1,43.5419269
6372,1759845899,2025-10-07 16:04:59,142.250.185.174,1,9.4106402
64089,1759845880,2025-10-07 16:04:40,172.217.16.206,1,25.2865907
64609,1759845881,2025-10-07 16:04:41,142.250.129.91,1,125.85363240000001
64786,1759845889,2025-10-07 16:04:49,142.250.64.142,1,155.86220559999998
6492,1759845897,2025-10-07 16:04:57,142.250.217.142,1,0.7784652000000001
65132,1759845880,2025-10-07 16:04:40,142.250.74.110,1,75.82435039999999
65369,1759845888,2025-10-07 16:04:48,142.250.183.142,1,74.221654
65505,1759845853,2025-10-07 16:04:13,216.58.209.14,0,85.9578447
65507,1759845848,2025-10-07 16:04:08,142.250.74.142,1,14.9390546
65581,1759845859,2025-10-07 16:04:19,142.250.200.78,1,12.817004400000002
65779,1759845856,2025-10-07 16:04:16,142.250.147.91,1,26.662393999999995
1003539,1759845903,2025-10-07 16:05:03,172.217.20.206,1,4.345445
1005046,1759845904,2025-10-07 16:05:04,142.251.36.174,1,32.89499850000001
1005339,1759845904,2025-10-07 16:05:04,74.125.131.198,1,25.769247999999997
1005737,1759845902,2025-10-07 16:05:02,142.250.203.174,1,3.7478874999999996
1008266,1759845901,2025-10-07 16:05:01,142.250.176.206,1,7.7464964
1009428,1759845904,2025-10-07 16:05:04,142.250.179.174,1,2.1451645000000004
1009611,1759845900,2025-10-07 16:05:00,172.217.18.14,1,2.4228128
1010509,1759845903,2025-10-07 16:05:03,142.250.74.78,1,1.698356
1010732,1759845906,2025-10-07 16:05:06,142.251.222.206,1,24.5513087
1010815,1759845900,2025-10-07 16:05:00,209.85.202.136,1,24.171122099999998
7249,1759845904,2025-10-07 16:05:04,216.58.208.206,1,2.853949
7520,1759845901,2025-10-07 16:05:01,142.251.47.238,1,22.5129175
7548,1759845977,2025-10-07 16:06:17,172.217.167.78,1,27.7862979
1002570,1759846221,2025-10-07 16:10:21,142.250.185.142,1,5.2843477
1003136,1759846225,2025-10-07 16:10:25,74.125.193.136,1,9.907324599999999
1003139,1759846229,2025-10-07 16:10:29,142.251.10.91,1,30.204711399999997
1004171,1759846237,2025-10-07 16:10:37,142.250.196.206,1,7.2127967
1004463,1759846225,2025-10-07 16:10:25,216.58.212.46,1,49.695362900000006
1006285,1759846234,2025-10-07 16:10:34,172.217.18.110,0,6.567535599999999
1006437,1759846221,2025-10-07 16:10:21,142.250.179.142,1,14.0823
1008095,1759846234,2025-10-07 16:10:34,142.250.178.238,1,11.846795200000003
1008172,1759846234,2025-10-07 16:10:34,142.251.143.46,1,48.804725700000006
1008837,1759846237,2025-10-07 16:10:37,,0,-1
1009077,1759846221,2025-10-07 16:10:21,74.125.68.190,1,3.0273298
1009200,1759846222,2025-10-07 16:10:22,172.217.172.46,1,0.7172918000000001
1009234,1759846233,2025-10-07 16:10:33,216.58.209.46,1,10.8439037
1009868,1759846220,2025-10-07 16:10:20,172.217.17.110,1,6.2452143
1010397,1759846233,2025-10-07 16:10:33,172.217.18.14,1,2.8743491
1010399,1759846227,2025-10-07 16:10:27,142.250.179.174,1,0.9241881000000001
1010625,1759846223,2025-10-07 16:10:23,64.233.180.93,0,219.8287343
1011004,1759846228,2025-10-07 16:10:28,64.233.161.198,0,3.8872378
1011275,1759846233,2025-10-07 16:10:33,142.251.36.142,1,9.0165351
1012213,1759846231,2025-10-07 16:10:31,216.58.215.78,1,6.5497307
50201,1759846257,2025-10-07 16:10:57,64.233.180.91,1,35.608745799999994
52015,1759846257,2025-10-07 16:10:57,172.253.122.190,1,19.915404000000002
52229,1759846259,2025-10-07 16:10:59,142.250.81.238,1,18.700958399999998
52235,1759846252,2025-10-07 16:10:52,142.251.116.93,1,12.2880751
52645,1759846249,2025-10-07 16:10:49,142.251.32.14,1,15.153750200000001
53309,1759846253,2025-10-07 16:10:53,142.250.184.206,1,5.6992125
54374,1759846255,2025-10-07 16:10:55,216.58.211.14,1,40.9858916
54627,1759846248,2025-10-07 16:10:48,64.233.164.198,1,49.3010583
54670,1759846254,2025-10-07 16:10:54,172.217.16.14,1,8.7885042
55330,1759846251,2025-10-07 16:10:51,142.250.72.142,1,9.647504099999999
55515,1759846256,2025-10-07 16:10:56,142.250.67.14,1,15.3478125
55859,1759846248,2025-10-07 16:10:48,216.58.209.14,1,4.6263959
60433,1759846257,2025-10-07 16:10:57,172.217.194.136,1,41.4542382
60525,1759846255,2025-10-07 16:10:55,172.217.17.14,1,107.0178536
60689,1759846259,2025-10-07 16:10:59,172.217.12.142,1,144.71420510000002
60958,1759846249,2025-10-07 16:10:49,142.250.176.14,1,3.3396178999999995
61181,1759846251,2025-10-07 16:10:51,142.250.186.206,1,11.1427746
61448,1759846252,2025-10-07 16:10:52,64.233.167.190,1,13.803397999999998
62093,1759846251,2025-10-07 16:10:51,142.250.201.174,1,7.572859444444443
62917,1759846259,2025-10-07 16:10:59,142.250.71.206,1,60.857010100000004
63046,1759846257,2025-10-07 16:10:57,142.250.185.238,1,45.318780700000005
65507,1759846251,2025-10-07 16:10:51,216.58.207.206,1,12.9020002
65581,1759846259,2025-10-07 16:10:59,142.250.184.174,1,14.149632500000001
65779,1759846255,2025-10-07 16:10:55,142.251.9.190,1,27.107691799999998
1003233,1759846293,2025-10-07 16:11:33,172.217.175.14,1,5.2513100999999995
1003512,1759846298,2025-10-07 16:11:38,142.251.37.110,1,4.2149369
1003539,1759846303,2025-10-07 16:11:43,172.217.20.174,1,4.2576651
1003842,1759846300,2025-10-07 16:11:40,142.250.178.238,1,6.1632020999999995
1005046,1759846303,2025-10-07 16:11:43,142.251.36.238,1,32.3491658
1005339,1759846302,2025-10-07 16:11:42,74.125.131.198,1,23.423147399999998
1005737,1759846294,2025-10-07 16:11:34,142.250.201.238,1,3.7433681
1005819,1759846298,2025-10-07 16:11:38,74.125.192.136,1,28.2030348
1007642,1759846291,2025-10-07 16:11:31,142.250.74.238,1,9.1854689
1008266,1759846303,2025-10-07 16:11:43,142.251.163.91,0,13.0023157
1009428,1759846291,2025-10-07 16:11:31,142.251.36.46,1,2.6361472
1009611,1759846302,2025-10-07 16:11:42,142.250.185.174,1,2.4567566
1010509,1759846292,2025-10-07 16:11:32,142.250.74.46,1,1.335397
1010615,1759846301,2025-10-07 16:11:41,216.58.206.46,1,0.7192786999999999
1010732,1759846302,2025-10-07 16:11:42,172.217.24.174,1,24.0583758
1010815,1759846305,2025-10-07 16:11:45,172.253.116.190,1,35.24385410000001
1011229,1759846300,2025-10-07 16:11:40,142.250.76.14,1,34.9944133
1012170,1759846301,2025-10-07 16:11:41,172.217.23.206,1,0.8371204000000001
1012349,1759846291,2025-10-07 16:11:31,142.250.198.142,1,1.1159323
51062,1759846275,2025-10-07 16:11:15,142.251.36.46,1,12.985641800000002
51802,1759846284,2025-10-07 16:11:24,142.251.32.78,1,8.4235292
51943,1759846278,2025-10-07 16:11:18,142.251.46.174,1,13.763
52969,1759846280,2025-10-07 16:11:20,172.217.168.174,1,8.821437499999998
54268,1759846288,2025-10-07 16:11:28,142.251.32.110,1,5.1020294
54647,1759846280,2025-10-07 16:11:20,216.58.209.46,1,19.449520900000003
54949,1759846279,2025-10-07 16:11:19,142.251.209.46,0,13.4522624
54969,1759846285,2025-10-07 16:11:25,142.250.185.238,1,7.7556624
55012,1759846276,2025-10-07 16:11:16,142.250.186.78,1,16.258050100000002
55290,1759846282,2025-10-07 16:11:22,172.217.20.174,1,8.5016459
55584,1759846277,2025-10-07 16:11:17,64.233.165.198,0,78.50972909999999
55761,1759846286,2025-10-07 16:11:26,172.253.122.190,1,5.897074999999999
60105,1759846279,2025-10-07 16:11:19,142.251.33.174,1,16.350856900000004
60135,1759846281,2025-10-07 16:11:21,142.250.200.110,1,33.9220025
60254,1759846284,2025-10-07 16:11:24,142.250.80.110,1,11.545825200000001
60339,1759846276,2025-10-07 16:11:16,142.251.29.91,1,14.287663600000002
61364,1759846275,2025-10-07 16:11:15,142.250.140.190,1,10.1656374
61476,1759846260,2025-10-07 16:11:00,142.250.200.142,1,28.626571000000002
61747,1759846286,2025-10-07 16:11:26,142.251.47.206,1,10.1339466
61915,1759846281,2025-10-07 16:11:21,142.250.73.78,1,6.3884154
62174,1759846260,2025-10-07 16:11:00,142.251.30.91,1,7.7549455
62602,1759846277,2025-10-07 16:11:17,142.251.39.14,1,3.9739682000000003
62732,1759846260,2025-10-07 16:11:00,142.250.184.206,1,14.110501199999998
62832,1759846277,2025-10-07 16:11:17,172.217.24.46,1,5.7656448
62939,1759846283,2025-10-07 16:11:23,172.217.168.174,1,13.151743199999999
6372,1759846302,2025-10-07 16:11:42,172.217.16.206,1,9.055203500000001
64089,1759846276,2025-10-07 16:11:16,142.250.186.142,1,25.3284745
64609,1759846283,2025-10-07 16:11:23,142.250.178.142,1,131.1903456
64786,1759846282,2025-10-07 16:11:22,142.250.189.142,1,156.0637811
6492,1759846299,2025-10-07 16:11:39,142.250.72.142,1,0.9008406000000001
65132,1759846281,2025-10-07 16:11:21,216.58.207.206,1,76.4373009
65369,1759846279,2025-10-07 16:11:19,142.250.183.174,1,73.20724709999999
65505,1759846262,2025-10-07 16:11:02,216.58.208.206,0,84.71926780000001
7249,1759846296,2025-10-07 16:11:36,216.58.208.206,0,2.8059974
7520,1759846302,2025-10-07 16:11:42,142.251.47.174,1,18.190322000000002
7548,1759846376,2025-10-07 16:12:56,142.250.66.238,1,26.867726499999996
1002570,1759846632,2025-10-07 16:17:12,216.58.206.78,1,5.5387828
1003136,1759846627,2025-10-07 16:17:07,172.253.116.190,1,9.4865033
1003139,1759846630,2025-10-07 16:17:10,172.217.194.91,1,36.148871299999996
1004171,1759846636,2025-10-07 16:17:16,142.250.204.46,1,5.3261532
1004463,1759846625,2025-10-07 16:17:05,142.250.187.110,1,54.8865582
1006285,1759846628,2025-10-07 16:17:08,142.250.186.110,1,6.9639486
1006437,1759846627,2025-10-07 16:17:07,142.251.36.46,1,14.108129199999999
1008095,1759846630,2025-10-07 16:17:10,142.250.178.206,1,12.3929546
1008172,1759846631,2025-10-07 16:17:11,216.58.209.14,1,54.717550599999996
1008837,1759846626,2025-10-07 16:17:06,,0,-1
1009077,1759846623,2025-10-07 16:17:03,142.251.10.93,1,2.4856155
1009200,1759846628,2025-10-07 16:17:08,142.251.135.238,1,0.7883763
1009234,1759846624,2025-10-07 16:17:04,142.250.180.174,1,10.5726787
1009868,1759846630,2025-10-07 16:17:10,142.250.187.142,1,6.201315500000001
1010397,1759846630,2025-10-07 16:17:10,142.250.181.238,1,2.8224527999999998
1010399,1759846623,2025-10-07 16:17:03,142.251.36.14,1,0.9016829999999999
1010625,1759846631,2025-10-07 16:17:11,142.250.80.46,1,248.87138629999998
1011004,1759846630,2025-10-07 16:17:10,64.233.165.198,1,3.9104216000000003
1011275,1759846622,2025-10-07 16:17:02,142.251.36.142,1,8.9916657
1012213,1759846621,2025-10-07 16:17:01,172.217.16.14,1,6.4868045
50201,1759846652,2025-10-07 16:17:32,142.251.163.136,1,34.6913542
51062,1759846675,2025-10-07 16:17:55,142.251.36.46,1,12.652937400000003
52015,1759846648,2025-10-07 16:17:28,172.253.63.136,1,19.5156
52229,1759846660,2025-10-07 16:17:40,142.250.80.78,1,19.920616799999998
52235,1759846648,2025-10-07 16:17:28,142.250.113.190,1,11.8782251
52645,1759846653,2025-10-07 16:17:33,172.217.0.174,1,23.724533400000006
53309,1759846655,2025-10-07 16:17:35,142.250.185.174,1,5.6768166
54374,1759846662,2025-10-07 16:17:42,142.250.74.110,1,37.8244251
54627,1759846657,2025-10-07 16:17:37,64.233.161.198,1,41.91831259999999
54670,1759846649,2025-10-07 16:17:29,142.250.203.206,1,7.447345799999999
54949,1759846678,2025-10-07 16:17:58,142.250.185.142,1,24.2213834
55012,1759846676,2025-10-07 16:17:56,216.58.212.174,0,16.4147709
55330,1759846659,2025-10-07 16:17:39,142.250.72.142,1,9.5477249
55515,1759846657,2025-10-07 16:17:37,172.217.167.110,1,13.634808300000003
55584,1759846674,2025-10-07 16:17:54,74.125.131.198,0,78.4147751
55859,1759846648,2025-10-07 16:17:28,142.250.186.206,1,4.446766599999999
60135,1759846678,2025-10-07 16:17:58,142.250.184.174,1,33.26317280000001
60339,1759846677,2025-10-07 16:17:57,142.251.30.190,0,14.891376599999997
60433,1759846656,2025-10-07 16:17:36,74.125.24.190,1,41.299940400000004
60525,1759846662,2025-10-07 16:17:42,216.58.209.78,0,103.7737028
60689,1759846658,2025-10-07 16:17:38,142.250.72.142,1,138.93992369999998
60958,1759846662,2025-10-07 16:17:42,142.250.72.142,1,3.8429397
61181,1759846658,2025-10-07 16:17:38,172.217.16.46,1,11.384926599999998
61364,1759846679,2025-10-07 16:17:59,142.250.151.93,1,10.906139399999999
61448,1759846655,2025-10-07 16:17:35,64.233.166.190,1,13.632580999999998
61476,1759846649,2025-10-07 16:17:29,142.250.200.78,1,29.065080800000004
61747,1759846679,2025-10-07 16:17:59,142.251.47.206,1,10.1726285
62093,1759846662,2025-10-07 16:17:42,172.217.20.206,1,8.2301312
